gene,stability_freq,perm_importance_mean
Myoc,1,0.00031918388038153504
Pdgfc,0,0.0003188629395763032
Chst8,0,0.000317773231086671
Cyp2b10,0,0.00031766397111469006
Clec4n,0,0.00031734555714639794
Xpnpep2,1,0.0003168418038111298
Gm15663,1,0.0003164770018609486
9130230L23Rik,0,0.0003163785612262382
Nek2,1,0.0003159207505902262
Hcn2,1,0.0003159090805313513
Gm20429,1,0.00031487182154475994
Ckap2l,1,0.00031457686554506873
Hsf4,1,0.00031445311496324234
Adh6-ps1,1,0.000313815137447726
Tmem120b,0,0.0003137403063324884
Calhm6,1,0.00031316879060937496
Fmod,0,0.000313037698302443
Mbp,0,0.00031290642115946456
Atcayos,1,0.00031231752848284163
Irf8,0,0.0003122057276062296
Rsad2,1,0.00031132148143275806
Podnl1,1,0.00031084611367353514
Nlrp10,0,0.00031070945311252314
Brsk2,0,0.00030955682327309385
Tmem30b,1,0.00030940408202911884
Cxcl15,1,0.0003091860989866024
Nrip3,1,0.0003089515267672982
Mapt,0,0.0003073886563165207
Rgs4,0,0.0003073878756115645
Dsc3,0,0.00030705778258928175
Mum1l1,0,0.0003067834633989963
Zc3h12d,0,0.00030677358778077315
Adgrg2,1,0.00030641597420570936
Gm15564,0,0.00030641579118586556
Egf,0,0.00030622440266814266
Gm47111,0,0.00030583445126363133
Cyp4f18,0,0.00030552874835293453
Ly6c2,0,0.0003054428784106444
Gm43523,1,0.00030470184745302604
Lnx1,0,0.0003046909472687598
Dock3,1,0.0003044471366931866
Gm12158,0,0.00030432851084304384
Dhrs9,0,0.00030421475217270457
Myh14,0,0.00030323993100127565
Cpxm1,0,0.0003025970125185351
Nxf2,0,0.0003022181132896429
Ntsr2,1,0.00030192155282666723
Gm48804,0,0.0003018489845672545
Gm19461,1,0.00030171891544394924
Tfpi2,1,0.0003016333748849909
Ccl6,1,0.0003012601769422196
Gm7584,0,0.00030116572892496807
Sh3rf3,0,0.0003010683514104495
Fmo1,0,0.0003007279235451187
Nsg2,0,0.0002996726791534954
Trf,1,0.0002995878994857426
Gm11228,1,0.00029948974389069075
Ano7,0,0.000299040357662228
Spata17,1,0.00029890770878180376
Snai2,0,0.0002988187701702505
Pcdhga4,0,0.00029870614812234076
Aurka,1,0.0002981899291567447
Hmgb3,0,0.00029805956791439936
Trbc2,1,0.0002976286792894412
Fcrl1,0,0.0002970535061497581
Cd3g,0,0.0002966658231237762
Vmn2r-ps108,0,0.00029646572959114443
Cdt1,1,0.0002964339151562023
Slfn4,0,0.0002964204576532237
Glis1,0,0.0002962653444310015
Gm15848,2,0.00029613346330418236
Gm49310,0,0.0002959558705546095
Cytl1,0,0.00029539124505988394
Tnf,0,0.0002952016982379124
5830418P13Rik,0,0.0002945747563248613
Fscn1,0,0.0002943441126784685
Clec18a,0,0.0002936236182916164
Itgb3,1,0.00029318767756227884
Cd6,1,0.0002931721845464974
Epb42,0,0.0002931612072734735
1700120C14Rik,0,0.00029303863629541737
Slc34a1,1,0.00029277657991012563
Olfr948,0,0.00029224235568577896
Olfr104-ps,0,0.000291788957087602
Cnn1,0,0.0002914907363994468
Syt3,0,0.00029146760040823507
Ror1,0,0.0002909250828832643
Mest,0,0.00029084589176334716
Zfp503,0,0.0002908060706406479
Sec16b,0,0.00029063990862665534
Rundc3a,0,0.00029013590974652503
Iqsec3,1,0.000290092570007594
Gm37651,0,0.00028968101900295196
Tcrg-C4,0,0.0002894719270476132
Arhgap42,0,0.0002891466896442041
Pdzk1ip1,0,0.00028880369907314797
Mustn1,1,0.00028876868699295727
Olfr1274-ps,1,0.0002887657981802238
Kyat3,0,0.0002885298281309234
G930009F23Rik,0,0.00028832234689031284
Gm45200,1,0.0002882381728800731
Nynrin,0,0.0002881275273954764
Lyve1,1,0.0002881225970546075
Frzb,0,0.0002877015226325108
Cys1,0,0.00028683765780420647
Fam167a,0,0.0002867967385250858
Zfy2,0,0.000285705341045317
Neurl2,0,0.0002851106524926816
Igfbp2,0,0.00028464403562371564
Egfr,0,0.00028439662277315316
Rbms3,1,0.000284262709123051
Gm15510,0,0.0002839303751762556
Slamf6,1,0.0002837021340752144
Rbfox1,0,0.0002836902396950447
Tmem37,1,0.00028359078969781844
Unc45bos,0,0.0002835781209709176
Hist1h3d,0,0.0002835137122878306
Hsf3,0,0.0002833435681424912
Lgals12,0,0.0002829746387353893
Golga7b,0,0.00028277683867966585
Ifitm1,0,0.000282741259668029
Papln,0,0.00028229960372443407
Clstn2,0,0.0002822338384674938
Sntg2,0,0.00028200672872709105
Ankrd6,0,0.00028155188352154694
Gm45073,0,0.00028122959026376514
Wnt9b,0,0.0002807519505135692
Olfr1188,0,0.00027971179306297557
Prrx2,0,0.0002794351279158613
Ppbp,1,0.00027920860677218553
Spsb4,1,0.0002789848520905025
Slc38a1,1,0.0002780944429774834
Blk,0,0.0002780467145399035
Tdo2,1,0.0002780147676968325
Klhl40,1,0.0002777616192448207
Ogn,0,0.0002776294985890271
Gm2694,0,0.00027761658622816877
Atp1b2,0,0.0002772445966237935
Ffar2,0,0.0002770173397817155
Npr3,0,0.0002767672422898548
Nt5dc2,1,0.0002763631404947842
Vmn1r10,0,0.00027634236052195285
Gapt,0,0.00027631907264653584
Olfr787,0,0.0002761238000839161
Gm4544,1,0.0002761019391613995
Upk1b,0,0.00027579860927509083
Mal2,0,0.0002755732515375531
Lynx1,0,0.00027531026774502143
L2hgdh,0,0.0002752650748326091
Olfr584,0,0.0002752296573860891
Epn2,0,0.0002752211392987314
Tcim,0,0.00027509845212599917
4930579J19Rik,0,0.0002748226411946053
Ccl3,0,0.0002746968159749619
Gm44436,0,0.0002746279403813001
Lrrc15,0,0.00027413120884990373
Cers3,0,0.00027401524056721584
Tex14,1,0.0002738380017438313
Gm34727,0,0.0002736467730760195
Gsta4,0,0.0002735835247973939
AI467606,1,0.0002734164155418273
Cntn4,1,0.0002733442676250753
Kbtbd6,0,0.0002726795936380255
Prrt4,0,0.00027258546018623655
Rilpl1,1,0.00027242304906164303
Lrr1,0,0.00027238078709797
Vmn2r121,0,0.0002713016468339102
Gm20515,0,0.0002712757675811694
Cyr61,0,0.0002709858461298231
Prrt1,0,0.00027043865433591386
Ltb,0,0.00027024031464476515
Insyn1,0,0.0002701966158843772
Synpo,1,0.00027016126674779263
Lpar5,0,0.0002700719113972738
Gm35853,0,0.000269945933992155
Cacna1f,0,0.00026987820237585054
Nfasc,0,0.0002697348704617908
Adamts1,0,0.00026946048085030316
Nlrp9b,0,0.0002694396918797471
Olfr1102,1,0.0002690794921620498
Twist2,0,0.0002679888156242316
Tmco5,0,0.0002679761227092903
A730046J19Rik,0,0.0002675745909131333
Pacsin1,1,0.00026731447454951817
Btnl9,0,0.00026714823653503086
Cd8b1,0,0.00026707762720882264
Ighv1-15,0,0.00026659566937111686
Nol3,0,0.00026658420573768545
Pheta2,0,0.0002662851093016782
Tnnc1,0,0.000266213996802267
Kif5c,0,0.0002660085940529688
Tmem221,1,0.00026569938281393316
BC147527,1,0.00026544825213029586
Il12rb1,0,0.0002649838729295695
B3galt5,0,0.00026473462417138106
Cyp4b1,0,0.0002643423002943068
Gm48092,0,0.0002641878750928361
Gm42602,0,0.00026412958428663204
Hs6st2,0,0.00026371382365091294
Olfr1214,0,0.00026370810593715486
Tmem151a,0,0.00026355401312778693
Chrna2,0,0.00026345786122781154
Cd52,0,0.0002633838063244131
Olfr794,0,0.00026331729480192354
Chad,0,0.00026328428492328193
Klhl23,1,0.0002630644856088993
Gm15844,1,0.0002630056714851614
Hcn3,0,0.0002629307466119224
Knstrn,0,0.0002628798089143958
Gm43570,0,0.00026278337208205386
Mybpc2,0,0.00026264100693621504
Lrrc75b,0,0.0002623013566129817
Bnc1,0,0.00026223579981144997
Masp2,0,0.0002621351923270732
F13a1,0,0.0002619576123637946
Adh6a,0,0.00026191406970257355
1700048O20Rik,0,0.00026174823897795463
Mroh7,0,0.00026172464753062565
Olfm2,0,0.0002616028405825421
Rassf10,0,0.0002615747987787964
Cdk18,0,0.0002615726834753307
Klra4,1,0.000261097702793478
Gm49179,0,0.000260964310237366
Zfp970,0,0.0002609335594524587
Aard,0,0.00026087475384933834
5330416C01Rik,0,0.00026065627296953945
Map1a,0,0.00026009316660537964
Gm16505,0,0.00025982202061722857
Vegfd,0,0.00025949341789631707
Rab4a,0,0.0002594788141681903
Bmp6,1,0.0002589014174051885
Gzmb,0,0.00025836250083942635
CT010583.2,1,0.00025814802073230724
Rbm38,0,0.00025803491755798107
Gm44716,0,0.00025793739338710877
Hist1h1c,0,0.0002578593461041612
Myh7,0,0.00025704441686837944
Prr11,1,0.0002569379300208286
Kcnn4,1,0.0002568018736925137
Gm11653,1,0.00025675400707170226
Pcdhb7,0,0.00025672118669434196
Gm7133,0,0.00025670065475981164
Shpk,0,0.00025659141539277066
Ano1,0,0.0002563900085972182
Bdh1,0,0.00025634521830306676
Trac,0,0.0002563165749858154
Gm26732,0,0.0002562081107601588
Ighv7-3,0,0.0002561795564597791
Gm4262,0,0.00025591625618215375
Vnn1,0,0.00025523580561899185
Gm6479,0,0.00025513390950153707
Gm47687,1,0.0002550587429190676
Gm12454,0,0.00025490074442680033
Ankrd13d,0,0.0002548733917174806
Dennd2d,0,0.00025455542680364874
Gm807,0,0.00025445283701825967
Foxf1,0,0.00025436101378257804
Smco1,0,0.00025428116015203673
Cd59a,3,0.000253491295985886
Gm43864,1,0.00025344551293687845
Gm42801,0,0.00025335037966186527
Gm44260,0,0.00025327428657979657
Mdga1,0,0.0002524412867560777
Gpat2,0,0.0002523884743644955
Sh2d1a,0,0.0002522612325254192
Upk3b,0,0.000252066197520795
Ephx4,0,0.000252044902750681
Gm15413,1,0.0002516833440500022
Wnt5b,1,0.00025166028498311286
Gm15922,0,0.00025155795232419955
Olfr1051,0,0.0002507708143719589
Igkv3-4,0,0.000250732580879931
Dbndd1,0,0.00025071127445218665
Flrt3,0,0.0002505884072299791
Pth1r,0,0.0002504798647012918
Gfra4,0,0.0002504757685461434
Iglc1,0,0.0002503769001664047
Fap,0,0.0002503303745907459
Jph2,1,0.0002502019358343266
Fbxo2,0,0.00025012640538361056
B530045E10Rik,1,0.000250112941826397
Gm15675,1,0.0002499856912665965
Nxf3,1,0.0002496472455990939
Npffr1,0,0.0002496137440724744
Klhl1,0,0.0002495630842457297
Igkv4-91,0,0.00024949427196786496
Txlnb,0,0.0002494684484051656
Aldh1a1,0,0.0002493309251374032
Slc1a5,0,0.0002487655309842518
Agbl1,1,0.00024876549344665655
Fam83e,0,0.0002487517741285416
Tusc5,0,0.0002486357133002937
Npr1,0,0.0002485714778989401
Fam13c,0,0.0002482916111470002
Lax1,0,0.0002482811669210938
Zfp711,0,0.00024787005439286247
Mfap5,0,0.00024762593887375225
Trim67,0,0.00024748930186473394
Gc,0,0.0002473298934889234
Cadm2,1,0.0002473285896803845
Gm1966,0,0.0002472139741177992
Bcl2a1b,0,0.0002467194514211401
Akr1c14,1,0.000246126356425147
Ankrd1,1,0.00024608763232244476
Pcdhb2,0,0.0002458057521605883
Lpin1,1,0.00024573007812233043
Sox9,0,0.00024545657677637055
Gm45061,1,0.00024544559330085257
Gm42899,0,0.00024541307848333636
Ptprk,0,0.00024514299840836527
Serpina3g,0,0.0002450426261091265
F830016B08Rik,0,0.00024494208682185326
Bhlha15,0,0.00024492709357131214
Cyp46a1,0,0.0002448935925931872
Trp73,0,0.00024459423324361127
Hif3a,0,0.0002445799768302281
Iqgap3,0,0.00024393002507555606
Olfr339,1,0.00024379096300914947
Nova1,0,0.00024337360479499416
Gprc5b,0,0.0002429804041450101
Cryzl2,0,0.00024265876393079203
Prr16,0,0.0002423357279892846
Prx,1,0.0002422394832122143
Ighg1,0,0.00024211048142686042
Cdnf,0,0.0002420641520706979
Nt5c1a,0,0.00024202164898329268
9330111N05Rik,1,0.0002419257042372558
Slc25a1,0,0.00024181846203552573
Kazn,0,0.00024180899362310492
Hmox1,0,0.0002415309951546929
Gjc2,1,0.0002412329884603159
Gm12519,0,0.0002412329475028008
Gck,0,0.000241114066878112
Foxm1,0,0.00024107076124286754
Ctf1,0,0.00024085937822556638
Tns4,1,0.00024047010728890373
Alms1-ps2,0,0.00024020827317617897
Iqcf3,0,0.0002400994443338522
Cbr3,2,0.00023997759284549727
Fah,1,0.00023994695879738792
Gm48832,0,0.00023985366678550558
B930025P03Rik,0,0.00023981624074393969
Cd180,0,0.00023967709892233068
Kcnh4,0,0.0002395826798814227
Mfsd4b1,0,0.00023951886713542426
Oscp1,0,0.00023938824252925925
Laptm5,1,0.0002393239213913767
Gm12296,0,0.00023931318060298467
Rbp4,0,0.00023930755663467143
Klrb1a,0,0.00023918763171976168
Gm24187,0,0.0002389833408839914
Dnaic2,0,0.0002387543092509214
Fam222a,0,0.0002384282967944462
Gm4076,0,0.00023841287174843905
Capn11,0,0.00023826136767111095
9530026P05Rik,0,0.00023809012112907535
Il12b,0,0.00023804716245587887
Zscan4d,0,0.00023760276563100646
Ighv9-3,0,0.00023748212642098475
Bgn,0,0.00023731755153807432
Tshr,0,0.00023727767424206456
1810055G02Rik,0,0.00023710116556933112
Itga9,0,0.0002370681433437549
Apol11b,0,0.000236901468858397
Gm26625,0,0.00023678475778471378
Kcnj14,0,0.0002367250632079432
Sytl4,1,0.00023659003300909867
Fa2h,0,0.00023649455380464482
Foxf2,0,0.00023606185939089032
Aldh1a3,0,0.0002360128353627644
Tcap,0,0.00023596194539886594
Fam110c,0,0.00023589402628095837
Pira2,0,0.00023583571648495562
Gm13762,0,0.00023567587273027877
Gnmt,0,0.0002355711437974972
Procr,0,0.00023540611832403301
Gm5127,0,0.00023527656131975272
Gm26871,0,0.00023488026098100745
Slc2a10,0,0.00023475034239295312
Sall1,0,0.0002345126151766519
Gpc6,1,0.00023427381044728303
Tlr11,0,0.00023416920779925076
Pianp,1,0.00023349757970496653
Batf3,0,0.00023347371952013864
Igkv5-43,0,0.00023341675550828664
Zfp57,0,0.00023314357728204674
Gm2788,0,0.00023302768244481964
Upb1,0,0.00023281343648207112
Idh1,1,0.00023278756815172663
Gulo,0,0.00023256836603186004
Ap3b2,0,0.0002324869661531448
Nrn1,0,0.00023246381734062238
Gm12122,0,0.00023202517623656106
Gm20789,0,0.00023196593428486122
Misp,0,0.00023173183688905973
Myl4,0,0.0002315750732388211
Rab39b,0,0.00023147420853975031
Colec12,1,0.00023133072125337552
Obsl1,0,0.0002313059631825265
9330154J02Rik,0,0.00023089056268777998
Stmn4,0,0.00023032713201914798
C230034O21Rik,1,0.00022986388047147033
Rasgrf1,0,0.0002297081897250419
Acta1,0,0.00022970379091951098
9630013A20Rik,0,0.00022966293106052582
Rab26,0,0.00022944553076166275
Gm16152,0,0.00022941838424008767
Lgals3,1,0.00022934627111868003
Irf7,1,0.00022934568792203346
Tuba8,0,0.0002293221203998552
Gm30414,1,0.0002292454474080996
Olfr320,0,0.00022906122748443946
Cd226,0,0.00022885140410850991
Cdh16,0,0.00022880603886764607
Gfra3,0,0.00022875588837982795
Tcerg1l,1,0.00022867754070948762
Mcoln3,0,0.00022839689350763194
F2rl3,1,0.00022822856297302076
Nrtn,0,0.00022813104759215053
Fn3k,0,0.00022808996752995416
Thy1,1,0.00022774965048002473
Car13,0,0.0002277234798968908
Gm42711,0,0.00022762375890558184
Gm38158,0,0.00022749196038771566
Tmem120a,1,0.00022730642003941927
Mir6236,0,0.00022721295557733836
Myoz1,0,0.0002271507998756528
Ednrb,0,0.0002268658595209305
Pparg,0,0.00022666703583892336
Trim40,0,0.00022664358822781504
Gm15651,0,0.00022662732504719063
Ildr1,0,0.0002265580761313446
Amot,1,0.00022650599196076814
Sult1a1,0,0.00022635663674587249
Slc4a4,0,0.0002263510151520376
Trim7,0,0.00022599397990619163
Gm34280,0,0.00022598747627182726
Sulf1,0,0.0002256947047152402
Lpar4,0,0.00022553415061166152
Plvap,1,0.00022513599875297882
B430010I23Rik,0,0.00022502698445084902
Olfr1010,1,0.00022490100458113504
Eldr,0,0.0002248921541122662
Fam89a,0,0.00022476218650380186
Il1r1,0,0.00022471671779290548
Cmya5,0,0.000224500939484662
Acyp2,0,0.00022433604364405774
Igkv8-19,0,0.00022422913189771296
Cybb,0,0.0002241710391396312
Cttnbp2,0,0.00022405140768116946
Gm10118,0,0.00022401758501395806
Ltk,0,0.0002237761448598663
Aldh1l1,1,0.00022367538750712735
Gm14062,0,0.00022366924188745862
Oaf,1,0.00022354143960584552
CT025731.2,0,0.00022333196184965988
Rec8,0,0.0002230600213471323
B930094E09Rik,0,0.00022304728617160706
Sirpb1b,0,0.00022228583479926288
Slco4c1,0,0.000222250304862448
Rgs16,0,0.00022215480063957348
Gpat3,0,0.0002220968036008242
Amdhd1,0,0.0002219170325254871
Ncan,1,0.00022185788297552912
Dcaf12l1,0,0.00022180860456122445
Ankrd29,0,0.00022171126988863591
Slc9a3,0,0.00022164954872997412
Vwa1,0,0.00022151452164397294
Rasip1,0,0.00022133280032236028
Dcdc2a,0,0.00022127740574821032
Zfp354a,0,0.00022127072608078
Pde1b,1,0.00022119542082099652
Olfr1462,0,0.00022107574510187302
Nkd1,1,0.00022101481927441213
Ankle1,0,0.0002208420874547645
Efnb3,0,0.0002207896197515047
Tpbgl,0,0.00022030259852195977
Bmp7,1,0.00022025693201350728
Habp2,0,0.00021997209022199817
Pclaf,0,0.00021980050657357527
Fcrls,0,0.00021959085438493233
4930512H18Rik,0,0.000219521227282693
Cd248,0,0.00021921521430394718
Arl11,0,0.00021911437325339292
Lrig3,0,0.00021893218796704695
Edn1,0,0.00021886743465834304
6330576A10Rik,0,0.0002186026723831058
Slc6a20a,0,0.00021850912413163838
Art4,1,0.00021834682888486337
Fgf11,0,0.00021814116779810268
Grb10,0,0.00021794415670834956
Igkv9-120,0,0.00021788540353259164
Olfr177,0,0.00021781178294120183
Gm45644,0,0.00021777048348832207
Nr1h4,0,0.00021776178338426264
Hpdl,0,0.00021769235848143607
Hs3st6,1,0.00021743016613539056
Gm42892,0,0.00021689205914785518
Gm7265,0,0.00021684510647648205
Gm43618,0,0.00021679268725702803
Igkv4-68,0,0.00021673550689979006
Rbp1,0,0.0002167325236275608
Gm37035,0,0.00021671240111174048
Maoa,0,0.00021667033023263784
Flg,0,0.0002166324156340882
Cd48,0,0.0002165506284629748
Sis,0,0.00021649975051557524
C1rl,0,0.0002163942801931662
Cavin2,0,0.00021636339053674456
Csn3,0,0.00021635024356134736
Gdf3,0,0.00021632507774175245
Gm5069,0,0.00021622253352105992
Vldlr,0,0.0002162200763529798
Serpina3h,0,0.00021592272619342938
Tubb3,0,0.00021569252555124762
Ppp1r14c,0,0.00021564474156454683
Fgf18,1,0.00021561748698243344
Zyg11a,0,0.00021456029624028483
Gm37818,0,0.0002144893455682917
Kif12,0,0.00021442279656355145
Kcna6,0,0.000214404866166551
Gm30083,0,0.00021424497208309966
Gm43705,0,0.0002141462613223566
Aifm3,1,0.00021378022280620356
Samsn1,0,0.00021376826813119808
Aqp4,1,0.00021347386871588552
Pknox2,0,0.00021342633337209096
Gm10388,0,0.00021335362998360364
Ighv1-64,0,0.00021327883339937735
Cryab,1,0.00021322284376852353
Nes,0,0.00021306287624860422
Pcdh17,0,0.00021301462862661767
Cftr,0,0.00021290775440387935
Naprt,0,0.00021279381080360207
A530030E21Rik,0,0.0002126455758356016
Il6,1,0.00021262366647936128
Cd5,0,0.0002125866107813179
Sybu,0,0.0002123967741472055
Actn2,0,0.00021236896602483402
Foxq1,0,0.0002120845857898401
Mfap4,0,0.0002120277249745395
Tfpi,0,0.0002115912789674712
Slc7a15,0,0.0002115265305841829
Tmem8b,0,0.0002115250603965335
Gm42047,0,0.00021148012672137504
Gm2065,0,0.00021147129485021843
Tst,0,0.00021126384138426822
Popdc2,0,0.0002112406007379497
Rasd1,0,0.0002110677436393371
Skida1,0,0.00021106035500328968
Fam131c,0,0.00021102900187734976
Olfr215,0,0.00021098688222190854
Zfp536,0,0.00021098477080340184
Olfr772,1,0.00021086058070300952
Serp2,0,0.00021084395326481653
Gm49038,1,0.00021079723563670604
Zp2,0,0.00021072977219460665
Gm11844,0,0.00021065056598633668
Prc1,0,0.00021058230791597411
Tspan7,0,0.00021049220067695943
Ighv8-8,0,0.00021046475335892987
Clic6,1,0.00021029211937787504
Col18a1,0,0.00021006539011280133
Nfe2l3,0,0.0002100134280433763
Pla2g4f,0,0.0002099673604791463
Gm37587,0,0.00020994682721933166
Npy1r,0,0.00020985948822674903
Olfr661,0,0.000209814427082633
Col8a1,0,0.00020970762588190528
Naaladl1,0,0.00020965233054462962
Folr2,0,0.0002096520621137854
Rbm47,0,0.00020964035375089506
Prdm5,0,0.00020960413655571883
Itga3,1,0.00020958645252331374
Prl8a6,0,0.00020949844203433933
Bcl11a,0,0.00020943949350459292
Accsl,0,0.00020929898952901647
Mxd3,0,0.0002091614332130787
Gatm,0,0.0002091016956544789
BC024139,0,0.00020904390154228292
AC126055.1,0,0.0002089481076559707
Fcamr,0,0.00020889634433582935
Ctla4,1,0.00020861987324471973
Dnajb5,0,0.00020850420518371272
Cobl,0,0.00020847172475543243
Svep1,1,0.00020843924180503627
Serpina9,0,0.00020835273838119004
Lmo1,0,0.0002083050977147782
Col26a1,0,0.00020817568636422035
Slitrk1,0,0.00020802441308900299
Prss8,0,0.00020802436273299472
Adamts9,0,0.0002079369497587691
AC131339.2,0,0.000207498256114369
Zfp641,0,0.00020743475239720643
9330121K16Rik,0,0.00020709354734641525
Gm42781,0,0.00020707917484037442
Vmn1r-ps52,0,0.0002068477464624352
Lgals9,0,0.0002068076937956187
Kcnq1,1,0.00020678359053569737
Gm14403,0,0.00020673728542468519
D130043K22Rik,0,0.00020659742241164737
Retnla,0,0.00020659179791627792
Lck,1,0.00020649708200128904
S100a9,0,0.00020643280851952994
Smagp,0,0.00020631055916290328
Ptgr1,0,0.000206278775396207
Parvg,0,0.00020625978863976212
Cisd3,0,0.000205889074175003
Gm37943,0,0.00020580262056602017
Klra7,0,0.00020577551196401258
Vav1,0,0.00020569983138153393
D630039A03Rik,0,0.00020545997285044139
Megf6,0,0.0002053508739630283
C2,1,0.000205086254271214
Spock3,0,0.00020490277626035168
4930539E08Rik,0,0.00020449897104865
Gm47518,0,0.0002043424944945138
Nnat,0,0.00020426536936269944
Ptpn6,0,0.00020409158679283169
Olfr178,0,0.00020402614931036567
Slco4a1,1,0.00020383292766350535
Gm13722,0,0.00020344769850854096
Sdr42e1,0,0.0002034239315511499
Hcst,0,0.00020341534960242048
Atp6v0d2,1,0.00020340633761255504
Gm10354,0,0.0002033473789317286
Esm1,0,0.00020321927972393185
5830428M24Rik,0,0.0002032164825987448
Igsf23,0,0.00020297089758564146
Nphp4,0,0.00020290885214243603
Gm4128,0,0.00020267070180858272
Flrt1,0,0.0002026454806446365
Gm45262,0,0.00020257348749276314
Lrrn4cl,0,0.00020237504501157132
Lockd,0,0.00020227688484508732
Tpbpa,0,0.00020226530435750733
Heyl,0,0.0002022260182791502
Smyd2,0,0.00020208101321301798
Ccl9,0,0.0002018151654766709
Col6a4,0,0.00020172533218689728
Gm11946,1,0.00020119518942683935
Garnl3,0,0.00020097729725004898
Dsg1b,0,0.00020071733068165453
Rnf128,0,0.00020035718899836797
Flg2,0,0.00020015219770619375
C1qc,1,0.00020006032114573417
B3gnt7,0,0.00019965733765364702
Krt25,0,0.0001996355873989275
Arhgef40,0,0.00019959812476009198
Colq,1,0.00019956411684783902
Gm37120,0,0.00019937934891552933
Tmem200b,0,0.0001992410117553911
Scube2,0,0.00019910142471882828
Klrb1f,0,0.0001990523046276338
Enox1,0,0.0001989300791206294
Rnase1,0,0.00019889870933649246
Gli3,0,0.00019882925942231732
Napsa,0,0.00019881637356716775
B230214G05Rik,0,0.0001987322148559456
Akr1b8,1,0.00019861629502716528
Trim30c,1,0.000198471918119969
Gm38236,0,0.00019843644394825774
Gm38352,0,0.00019842792418062194
Itih4,0,0.00019828366150472787
Fxyd2,0,0.00019827340359748202
Cdh1,0,0.00019824157773213895
Drc1,0,0.00019799359212373523
9530036O11Rik,0,0.00019795189798642586
Gm36951,0,0.00019790710712714875
Scn2b,0,0.00019782171243079016
Gm34549,0,0.00019779626085872915
